FORMATTED_ID	Series	SMILES	H3D Batch Number	Enzyme	MOD	IC50	Substrate 1	Substrate 1 Concentration	Substrate 2	Substrate 2 Concentration	RESULT_DATE	COMPLETED_DATE
H3D-018925	Compound III	CC1CNCCC1Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018925-01	PvPI4KB		0.176	ATP	10	PI	110	2023/03/19	2023/04/25
H3D-018925	Compound III	CC1CNCCC1Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018925-01	PvPI4KB		0.0355	ATP	10	PI	110	2023/04/19	2023/04/19
H3D-018925	Compound III	CC1CNCCC1Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018925-01	PvPI4KB		0.0519	ATP	10	PI	110	2023/04/20	2023/04/25
H3D-018925	Compound III	CC1CNCCC1Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018925-01	PvPI4KB		0.19	ATP	10	PI	110	2023/04/27	2023/04/27
H3D-019066	SFK82	COc1ccc(cc1F)-c1n[nH]c2ncc(nc12)-c1cn(nc1C)C	H3D-019066-02	PvPI4KB		6.89	ATP	10	PI	110	2023/04/06	2023/04/06
H3D-019066	SFK82	COc1ccc(cc1F)-c1n[nH]c2ncc(nc12)-c1cn(nc1C)C	H3D-019066-01	PvPI4KB	>	10	ATP	10	PI	110	2023/05/05	2023/05/05
H3D-019079	NEU-01	CN1CCCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2nncc(c2c1)Nc1ccc(cc1)OC(F)(F)F	H3D-019079-01	PvPI4KB	>	10	ATP	10	PI	110	2022/04/11	2022/04/20
H3D-019079	NEU-01	CN1CCCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2nncc(c2c1)Nc1ccc(cc1)OC(F)(F)F	H3D-019079-01	PvPI4KB	>	10	ATP	10	PI	110	2022/04/12	2022/04/20
H3D-019080	NEU-01	CN1CCCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2c(cnnc2c1)Nc1ccc(c(c1)Cl)OCc1cccc(c1)F	H3D-019080-01	PvPI4KB	>	10	ATP	10	PI	110	2022/04/11	2022/04/20
H3D-019080	NEU-01	CN1CCCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2c(cnnc2c1)Nc1ccc(c(c1)Cl)OCc1cccc(c1)F	H3D-019080-01	PvPI4KB	>	10	ATP	10	PI	110	2022/04/12	2022/04/20
H3D-019081	NEU-01	CN1CCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2c(cnnc2c1)Nc1ccc(nc1)C	H3D-019081-01	PvPI4KB	>	10	ATP	10	PI	110	2022/04/11	2022/04/20
H3D-019081	NEU-01	CN1CCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2c(cnnc2c1)Nc1ccc(nc1)C	H3D-019081-01	PvPI4KB	>	10	ATP	10	PI	110	2022/04/12	2022/04/20
H3D-019082	NEU-01	CN1CCCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2c(cnnc2c1)Nc1ncc(cn1)Cl	H3D-019082-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019082	NEU-01	CN1CCCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2c(cnnc2c1)Nc1ncc(cn1)Cl	H3D-019082-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019082	NEU-01	CN1CCCN(CC1)S(=O)(=O)c1ccc(cc1)-c1ccc2c(cnnc2c1)Nc1ncc(cn1)Cl	H3D-019082-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/02	2022/06/02
H3D-019085	Compound III	NC(=O)Cc1cccc(c1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019085-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/02/02	2023/02/02
H3D-019085	Compound III	NC(=O)Cc1cccc(c1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019085-01	PvPI4KB		0.07	ATP	10	PI	110	2023/02/13	2023/02/13
H3D-019132	SILK	CC(C)CC(=O)Nc1cncc(c1)-c1ccc2[nH]nc(c2c1)-c1nc2cncc(c2[nH]1)-c1cccc(c1)F	H3D-019132-01	PvPI4KB	>	10	ATP	10	PI	110	2022/11/29	2022/12/06
H3D-019132	SILK	CC(C)CC(=O)Nc1cncc(c1)-c1ccc2[nH]nc(c2c1)-c1nc2cncc(c2[nH]1)-c1cccc(c1)F	H3D-019132-01	PvPI4KB	>	10	ATP	10	PI	110	2022/11/30	2022/12/06
H3D-019133	SILK	COc1ccc(cn1)NC(=O)c1n[nH]c2ccc(cc12)-c1cncc(c1)CN1CCCCC1	H3D-019133-01	PvPI4KB	>	10	ATP	10	PI	110	2022/11/29	2022/12/06
H3D-019133	SILK	COc1ccc(cn1)NC(=O)c1n[nH]c2ccc(cc12)-c1cncc(c1)CN1CCCCC1	H3D-019133-01	PvPI4KB	>	10	ATP	10	PI	110	2022/11/30	2022/12/06
H3D-019134	SILK	CNc1nc(c2c(c[nH]c2n1)-c1ccc2ncccc2c1)NCc1ncccn1	H3D-019134-01	PvPI4KB	>	10	ATP	10	PI	110	2023/04/06	2023/04/06
H3D-019134	SILK	CNc1nc(c2c(c[nH]c2n1)-c1ccc2ncccc2c1)NCc1ncccn1	H3D-019134-01	PvPI4KB	>	10	ATP	10	PI	110	2023/04/06	2023/04/06
H3D-019135	SILK	CN1CCN(CC1)c1cc(ccn1)C(=O)Nc1cc2cc(ccc2cn1)-c1cnn(c1)C	H3D-019135-01	PvPI4KB	>	10	ATP	10	PI	110	2023/04/06	2023/04/26
H3D-019135	SILK	CN1CCN(CC1)c1cc(ccn1)C(=O)Nc1cc2cc(ccc2cn1)-c1cnn(c1)C	H3D-019135-01	PvPI4KB	>	10	ATP	10	PI	110	2023/04/06	2023/04/18
H3D-019136	SILK	CN1CCN(CC1)C(=O)C(C)(C)c1ccc(cc1)C(=O)Nc1cn2cc(ccc2n1)-c1ccncc1	H3D-019136-03	PvPI4KB	>	10	ATP	10	PI	110	2023/05/17	2023/05/17
H3D-019136	SILK	CN1CCN(CC1)C(=O)C(C)(C)c1ccc(cc1)C(=O)Nc1cn2cc(ccc2n1)-c1ccncc1	H3D-019136-03	PvPI4KB	>	10	ATP	10	PI	110	2023/05/31	2023/05/31
H3D-019506	Compound III	CS(=O)(=O)CCNc1cc(ccn1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019506-01	PvPI4KB		0.706	ATP	10	PI	110	2022/06/15	2022/06/21
H3D-019506	Compound III	CS(=O)(=O)CCNc1cc(ccn1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019506-01	PvPI4KB		0.0173	ATP	10	PI	110	2022/06/28	2022/06/28
H3D-019506	Compound III	CS(=O)(=O)CCNc1cc(ccn1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019506-01	PvPI4KB		0.0066	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-019508	Compound III	O[C@H]1CN(C[C@@H]1O)c1cc(ccn1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019508-01	PvPI4KB		0.0212	ATP	10	PI	110	2022/06/15	2022/06/21
H3D-019508	Compound III	O[C@H]1CN(C[C@@H]1O)c1cc(ccn1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019508-01	PvPI4KB		0.0221	ATP	10	PI	110	2022/06/23	2022/06/23
H3D-019510	Compound III	CC(C)(C)NCc1cc(cc(c1O)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F)Cl	H3D-019510-01	PvPI4KB		2.39	ATP	10	PI	110	2022/06/15	2022/06/21
H3D-019510	Compound III	CC(C)(C)NCc1cc(cc(c1O)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F)Cl	H3D-019510-01	PvPI4KB		2.16	ATP	10	PI	110	2022/06/28	2022/06/28
H3D-019524	Compound III	CC(C)(O)c1ccc(cn1)-c1ccnc2ccc(nc12)-c1cccc(c1)CC(=O)N	H3D-019524-01	PvPI4KB		0.00222	ATP	10	PI	110	2022/06/23	2022/06/23
H3D-019524	Compound III	CC(C)(O)c1ccc(cn1)-c1ccnc2ccc(nc12)-c1cccc(c1)CC(=O)N	H3D-019524-01	PvPI4KB		0.00339	ATP	10	PI	110	2022/11/29	2022/12/06
H3D-019524	Compound III	CC(C)(O)c1ccc(cn1)-c1ccnc2ccc(nc12)-c1cccc(c1)CC(=O)N	H3D-019524-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/02/02	2023/02/02
H3D-019524	Compound III	CC(C)(O)c1ccc(cn1)-c1ccnc2ccc(nc12)-c1cccc(c1)CC(=O)N	H3D-019524-01	PvPI4KB		0.000207	ATP	10	PI	110	2023/02/13	2023/02/13
H3D-019526	Compound III	NC(=O)CN1CCC=C(C1)c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019526-01	PvPI4KB		0.025	ATP	10	PI	110	2022/06/15	2022/06/21
H3D-019526	Compound III	NC(=O)CN1CCC=C(C1)c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019526-01	PvPI4KB		0.0223	ATP	10	PI	110	2022/06/23	2022/06/23
H3D-019529	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccnc(c1)C(C)(C)O	H3D-019529-01	PvPI4KB		0.001	ATP	10	PI	110	2022/06/23	2022/06/23
H3D-019529	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccnc(c1)C(C)(C)O	H3D-019529-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/02/02	2023/02/02
H3D-019529	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccnc(c1)C(C)(C)O	H3D-019529-01	PvPI4KB		0.00547	ATP	10	PI	110	2023/02/13	2023/02/13
H3D-019540	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)C=C	H3D-019540-01	PvPI4KB		0.0118	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019540	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)C=C	H3D-019540-01	PvPI4KB		0.0169	ATP	10	PI	110	2022/06/08	2022/06/08
H3D-019541	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)NC(=O)C=C	H3D-019541-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019541	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)NC(=O)C=C	H3D-019541-01	PvPI4KB		0.00625	ATP	10	PI	110	2022/06/08	2022/06/08
H3D-019541	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)NC(=O)C=C	H3D-019541-01	PvPI4KB		0.00258	ATP	10	PI	110	2022/07/13	2022/07/13
H3D-019541	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)NC(=O)C=C	H3D-019541-01	PvPI4KB		0.00544	ATP	10	PI	110	2022/07/13	2022/07/17
H3D-019542	SFK52	CCC(=O)Nc1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)C	H3D-019542-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019542	SFK52	CCC(=O)Nc1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)C	H3D-019542-01	PvPI4KB		0.00232	ATP	10	PI	110	2022/06/08	2022/06/08
H3D-019544	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1ccccc1NC(=O)CCl	H3D-019544-01	PvPI4KB		0.0000871	ATP	10	PI	110	2022/06/08	2022/06/08
H3D-019546	AZD0156	CN(C)CCCOc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3CCOCCN	H3D-019546-01	PvPI4KB	>	1	ATP	10	PI	110	2022/07/13	2022/07/13
H3D-019547	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(c1)-c1cncc(c1)N)N	H3D-019547-01	PvPI4KB		0.0517	ATP	10	PI	110	2022/07/29	2022/08/01
H3D-019547	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(c1)-c1cncc(c1)N)N	H3D-019547-01	PvPI4KB		0.0572	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-019548	VE-821/2	CCC(=O)Nc1cccc(c1)-c1nc(cnc1N)-c1ccc(cc1)C(=O)O	H3D-019548-01	PvPI4KB		0.171	ATP	10	PI	110	2022/07/29	2022/08/01
H3D-019548	VE-821/2	CCC(=O)Nc1cccc(c1)-c1nc(cnc1N)-c1ccc(cc1)C(=O)O	H3D-019548-01	PvPI4KB		0.366	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-019549	VE-821/2	Nc1ncc(nc1-c1cccc(c1)NC(=O)CCl)-c1ccc(cc1)C(=O)O	H3D-019549-01	PvPI4KB		9.74	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-019550	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccccc1)-c1ccc(cc1)C(=O)N1CCNCC1	H3D-019550-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-019550	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccccc1)-c1ccc(cc1)C(=O)N1CCNCC1	H3D-019550-01	PvPI4KB		0.00119	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-019550	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccccc1)-c1ccc(cc1)C(=O)N1CCNCC1	H3D-019550-01	PvPI4KB		0.0064	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-019551	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CCNCC1	H3D-019551-01	PvPI4KB		4.22	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-019551	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CCNCC1	H3D-019551-01	PvPI4KB		4.08	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-019552	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cncc(c1)S(=O)(=O)C	H3D-019552-01	PvPI4KB		0.0219	ATP	10	PI	110	2022/07/13	2022/07/13
H3D-019552	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cncc(c1)S(=O)(=O)C	H3D-019552-01	PvPI4KB		0.0171	ATP	10	PI	110	2022/07/13	2022/07/17
H3D-019553	ESCulab	COCc1ccc(c(n1)F)-c1ccc2ncc(c(c2c1)NC(C)c1nn(cc1F)C)C(=O)N	H3D-019553-01	PvPI4KB		0.000247	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019553	ESCulab	COCc1ccc(c(n1)F)-c1ccc2ncc(c(c2c1)NC(C)c1nn(cc1F)C)C(=O)N	H3D-019553-01	PvPI4KB		0.000146	ATP	10	PI	110	2022/06/02	2022/06/02
H3D-019554	ESCulab	COc1cccc2c1N=CN(C2=O)c1cc(ccc1C)NC(=O)c1cc(ccc1C)C(F)(F)F	H3D-019554-01	PvPI4KB	>	0.1	ATP	10	PI	110	2022/06/28	2022/06/28
H3D-019554	ESCulab	COc1cccc2c1N=CN(C2=O)c1cc(ccc1C)NC(=O)c1cc(ccc1C)C(F)(F)F	H3D-019554-01	PvPI4KB	>	1	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-019555	ESCulab	Cc1nc(sc1-c1ccc(c(c1)S(=O)(=O)C)Cl)NC(=O)N	H3D-019555-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019555	ESCulab	Cc1nc(sc1-c1ccc(c(c1)S(=O)(=O)C)Cl)NC(=O)N	H3D-019555-01	PvPI4KB		0.00265	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019555	ESCulab	Cc1nc(sc1-c1ccc(c(c1)S(=O)(=O)C)Cl)NC(=O)N	H3D-019555-01	PvPI4KB		0.000836	ATP	10	PI	110	2022/06/02	2022/06/02
H3D-019556	ESC245	CCCCOc1cccc(c1-c1csc(c1OC)C(=O)N)F	H3D-019556-01	PvPI4KB	>	0.1	ATP	10	PI	110	2022/06/28	2022/06/28
H3D-019556	ESC245	CCCCOc1cccc(c1-c1csc(c1OC)C(=O)N)F	H3D-019556-01	PvPI4KB	>	1	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-019557	ESCulab	COCCN1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1	H3D-019557-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019557	ESCulab	COCCN1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1	H3D-019557-01	PvPI4KB		0.000771	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019557	ESCulab	COCCN1C(=O)N(C)c2cnc3ccc(cc3c21)-c1cccnc1	H3D-019557-01	PvPI4KB		0.00149	ATP	10	PI	110	2022/06/02	2022/06/02
H3D-019597	Compound III	CC(C)(O)c1ccc(cc1)-c1ccnc2ccc(nc12)-c1cccc(c1)C(C)(C)O	H3D-019597-01	PvPI4KB		0.0196	ATP	10	PI	110	2022/06/15	2022/06/21
H3D-019597	Compound III	CC(C)(O)c1ccc(cc1)-c1ccnc2ccc(nc12)-c1cccc(c1)C(C)(C)O	H3D-019597-01	PvPI4KB		0.00491	ATP	10	PI	110	2022/06/23	2022/06/23
H3D-019598	Compound III	CC(C)(O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1cccc(c1)C(C)(C)O	H3D-019598-01	PvPI4KB		0.00404	ATP	10	PI	110	2022/06/23	2022/06/23
H3D-019599	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1cccc(c1)C(C)(C)O	H3D-019599-01	PvPI4KB		0.00397	ATP	10	PI	110	2022/06/15	2022/06/21
H3D-019599	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1cccc(c1)C(C)(C)O	H3D-019599-01	PvPI4KB		0.00217	ATP	10	PI	110	2022/06/28	2022/06/28
H3D-019600	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccc(cc1)C(C)(C)O	H3D-019600-01	PvPI4KB		0.00549	ATP	10	PI	110	2022/06/15	2022/06/21
H3D-019600	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccc(cc1)C(C)(C)O	H3D-019600-01	PvPI4KB		0.00552	ATP	10	PI	110	2022/06/23	2022/06/23
H3D-019600	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccc(cc1)C(C)(C)O	H3D-019600-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/02/02	2023/02/02
H3D-019600	Compound III	CN1C=CC(=CC1=O)c1ccc2nccc(c2n1)-c1ccc(cc1)C(C)(C)O	H3D-019600-01	PvPI4KB		0.00179	ATP	10	PI	110	2023/02/13	2023/02/13
H3D-019601	Compound III	O[C@@H]1CN(C[C@H]1O)c1cc(ccn1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019601-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/02/02	2023/02/02
H3D-019601	Compound III	O[C@@H]1CN(C[C@H]1O)c1cc(ccn1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-019601-01	PvPI4KB		0.00806	ATP	10	PI	110	2023/02/13	2023/02/13
H3D-019609	NEU-01	CN1CCCN(CC1)c1ncc(cn1)-c1ccc2c(cnnc2c1)Nc1ccc(nc1)C	H3D-019609-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019609	NEU-01	CN1CCCN(CC1)c1ncc(cn1)-c1ccc2c(cnnc2c1)Nc1ccc(nc1)C	H3D-019609-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/07	2022/06/07
H3D-019609	NEU-01	CN1CCCN(CC1)c1ncc(cn1)-c1ccc2c(cnnc2c1)Nc1ccc(nc1)C	H3D-019609-01	PvPI4KB	>	10	ATP	10	PI	110	2023/07/25	2023/07/25
H3D-019609	NEU-01	CN1CCCN(CC1)c1ncc(cn1)-c1ccc2c(cnnc2c1)Nc1ccc(nc1)C	H3D-019609-01	PvPI4KB	>	10	ATP	10	PI	110	2023/07/27	2023/07/27
H3D-019623	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(c(c1)C(F)(F)F)CN1CCN(C)CC1	H3D-019623-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019623	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(c(c1)C(F)(F)F)CN1CCN(C)CC1	H3D-019623-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/07	2022/06/07
H3D-019624	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(cc1)C=C1CCNCC1	H3D-019624-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019624	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(cc1)C=C1CCNCC1	H3D-019624-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/07	2022/06/07
H3D-019625	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(cc1)CC1CCNCC1	H3D-019625-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019625	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(cc1)CC1CCNCC1	H3D-019625-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/08	2022/06/08
H3D-019626	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(c(c1)C(F)(F)F)OC1CCN(C)CC1	H3D-019626-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019626	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(c(c1)C(F)(F)F)OC1CCN(C)CC1	H3D-019626-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/07	2022/06/07
H3D-019627	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(c(c1)C(F)(F)F)CC1CCNCC1	H3D-019627-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019627	Ki8751	COc1cc2nccc(c2cc1OC)Oc1ccc(c(c1)F)NC(=O)Nc1ccc(c(c1)C(F)(F)F)CC1CCNCC1	H3D-019627-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/08	2022/06/08
H3D-019628	CZC-54252	COc1cc(ccc1Nc1ncc(c(n1)Nc1ccccc1NS(=O)(=O)C)Cl)N1CCOCC1	H3D-019628-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019628	CZC-54252	COc1cc(ccc1Nc1ncc(c(n1)Nc1ccccc1NS(=O)(=O)C)Cl)N1CCOCC1	H3D-019628-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/07	2022/06/07
H3D-019629	CZC-54252	COc1cc(ccc1Nc1ncc(c(n1)Nc1ccccc1NS(=O)(=O)C)I)N1CCOCC1	H3D-019629-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019629	CZC-54252	COc1cc(ccc1Nc1ncc(c(n1)Nc1ccccc1NS(=O)(=O)C)I)N1CCOCC1	H3D-019629-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/07	2022/06/07
H3D-019630	CZC-54252	COc1cc(ccc1Nc1ncc(c(n1)Nc1ccccc1NS(=O)(=O)C)C(F)(F)F)N1CCOCC1	H3D-019630-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/08	2022/06/08
H3D-019630	CZC-54252	COc1cc(ccc1Nc1ncc(c(n1)Nc1ccccc1NS(=O)(=O)C)C(F)(F)F)N1CCOCC1	H3D-019630-01	PvPI4KB	>	10	ATP	10	PI	110	2022/07/13	2022/07/13
H3D-019631	CZC-54252	COc1cc(ccc1N1CCOCC1)Nc1ncc(c(n1)Nc1ccccc1NS(=O)(=O)C)Cl	H3D-019631-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019631	CZC-54252	COc1cc(ccc1N1CCOCC1)Nc1ncc(c(n1)Nc1ccccc1NS(=O)(=O)C)Cl	H3D-019631-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/07	2022/06/07
H3D-019632	Erlotinib	COCCOc1cc2ncnc(c2cc1OCCOC)Nc1cccc(c1)C#C	H3D-019632-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019632	Erlotinib	COCCOc1cc2ncnc(c2cc1OCCOC)Nc1cccc(c1)C#C	H3D-019632-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/08	2022/06/08
H3D-019633	IKK16	O=C(N1CCC(CC1)N1CCCC1)c1ccc(cc1)Nc1nccc(n1)-c1cc2ccccc2s1	H3D-019633-01	PvPI4KB		0.00153	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019633	IKK16	O=C(N1CCC(CC1)N1CCCC1)c1ccc(cc1)Nc1nccc(n1)-c1cc2ccccc2s1	H3D-019633-01	PvPI4KB		0.0025	ATP	10	PI	110	2022/06/07	2022/06/07
H3D-019634	IKK16	C1CCN(C1)C1CCN(CC1)Cc1ccc(cc1)Nc1nccc(n1)-c1cc2ccccc2s1	H3D-019634-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019634	IKK16	C1CCN(C1)C1CCN(CC1)Cc1ccc(cc1)Nc1nccc(n1)-c1cc2ccccc2s1	H3D-019634-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019634	IKK16	C1CCN(C1)C1CCN(CC1)Cc1ccc(cc1)Nc1nccc(n1)-c1cc2ccccc2s1	H3D-019634-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019634	IKK16	C1CCN(C1)C1CCN(CC1)Cc1ccc(cc1)Nc1nccc(n1)-c1cc2ccccc2s1	H3D-019634-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/02	2022/06/02
H3D-019635	IKK16	Cc1cc(nc(n1)Nc1ccc(cc1)C(=O)N1CCC(CC1)[NH+]1CCCC1)-c1cc2ccccc2s1	H3D-019635-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/18	2022/05/18
H3D-019635	IKK16	Cc1cc(nc(n1)Nc1ccc(cc1)C(=O)N1CCC(CC1)[NH+]1CCCC1)-c1cc2ccccc2s1	H3D-019635-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-019635	IKK16	Cc1cc(nc(n1)Nc1ccc(cc1)C(=O)N1CCC(CC1)[NH+]1CCCC1)-c1cc2ccccc2s1	H3D-019635-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/30	2022/06/05
